localidad,edad,sexo,causa_inicio,causa_persistencia,consume_cigarrillo,consume_basuco,consume_marihuana,consume_alcohol,consume_inhalantes,consume_pepas,consume_cocaina,consume_heroina,causa_inicio_texto,causa_persistencia_texto
,44,Hombre,5.0,1.0,No,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,40,Hombre,5.0,1.0,No,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,51,Hombre,1.0,1.0,No,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
,33,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,43,Hombre,1.0,5.0,Sí,No,Sí,Sí,No,No,Sí,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Falta de trabajo
,37,Hombre,5.0,12.0,Sí,Sí,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Otra
,31,Hombre,1.0,5.0,Sí,No,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Falta de trabajo
,46,Hombre,8.0,2.0,Sí,No,Sí,No,No,No,No,No,Por decisión propia,Por decisión propia
,43,Hombre,9.0,2.0,Sí,Sí,Sí,No,No,No,No,No,Pérdida de redes de apoyo,Por decisión propia
,49,Hombre,3.0,1.0,Sí,No,Sí,Sí,No,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Consumo de sustancias psicoactivas
Santa Fe,27,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,Sí,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,30,Hombre,5.0,2.0,Sí,Sí,Sí,No,No,Sí,Sí,No,Consumo de sustancias psicoactivas,Por decisión propia
,38,Hombre,8.0,1.0,No,Sí,Sí,No,Sí,No,No,No,Por decisión propia,Consumo de sustancias psicoactivas
,34,Hombre,1.0,6.0,Sí,Sí,Sí,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Conflictos o dificultades familiares
,43,Hombre,8.0,2.0,Sí,Sí,Sí,No,No,No,No,No,Por decisión propia,Por decisión propia
,45,Hombre,5.0,1.0,Sí,No,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,35,Hombre,8.0,2.0,Sí,Sí,Sí,No,No,No,No,No,Por decisión propia,Por decisión propia
Santa Fe,36,Mujer,8.0,1.0,Sí,Sí,No,Sí,Sí,Sí,No,No,Por decisión propia,Consumo de sustancias psicoactivas
,54,Hombre,5.0,1.0,Sí,Sí,No,Sí,No,No,Sí,Sí,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,43,Hombre,8.0,12.0,Sí,Sí,Sí,Sí,No,No,Sí,No,Por decisión propia,Otra
,49,Hombre,12.0,5.0,No,No,No,No,No,No,No,No,Otra,Falta de trabajo
,40,Hombre,12.0,11.0,No,No,Sí,Sí,Sí,No,No,No,Otra,Ausencia de redes de apoyo adecuadas
,41,Hombre,12.0,1.0,Sí,Sí,Sí,Sí,Sí,No,No,No,Otra,Consumo de sustancias psicoactivas
,36,Hombre,5.0,5.0,Sí,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Falta de trabajo
,39,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,No,Sí,Sí,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
,39,Hombre,1.0,1.0,Sí,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
,38,Hombre,5.0,5.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Falta de trabajo
,46,Hombre,1.0,2.0,Sí,Sí,Sí,Sí,Sí,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
,37,Hombre,1.0,1.0,Sí,No,Sí,Sí,Sí,Sí,Sí,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
,30,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
,32,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,30,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
,30,Hombre,1.0,5.0,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Falta de trabajo
,40,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
,48,Hombre,1.0,11.0,Sí,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Ausencia de redes de apoyo adecuadas
,33,Hombre,9.0,2.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Pérdida de redes de apoyo,Por decisión propia
,38,Hombre,5.0,5.0,No,Sí,Sí,Sí,No,Sí,Sí,No,Consumo de sustancias psicoactivas,Falta de trabajo
,52,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,31,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,30,Mujer,5.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,30,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,Sí,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,37,Hombre,1.0,5.0,No,Sí,Sí,Sí,No,Sí,Sí,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Falta de trabajo
,40,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,37,Hombre,5.0,1.0,No,Sí,Sí,Sí,Sí,Sí,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,60,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,Sí,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,56,Hombre,11.0,2.0,No,No,Sí,Sí,No,Sí,Sí,No,Por ser víctima o desplazado del conflicto armado,Por decisión propia
,32,Hombre,5.0,1.0,No,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,32,Hombre,1.0,6.0,Sí,Sí,Sí,No,No,Sí,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Conflictos o dificultades familiares
Santa Fe,54,Hombre,1.0,6.0,Sí,Sí,Sí,No,Sí,Sí,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Conflictos o dificultades familiares
Puente Aranda,46,Hombre,3.0,2.0,No,Sí,No,No,No,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Por decisión propia
,63,Hombre,,,,,,,,,,,,
Santa Fe,28,Hombre,1.0,5.0,No,No,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Falta de trabajo
,58,Hombre,1.0,2.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
,60,Hombre,1.0,6.0,No,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Conflictos o dificultades familiares
,51,Mujer,1.0,11.0,No,No,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Ausencia de redes de apoyo adecuadas
,46,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,57,Hombre,1.0,2.0,Sí,Sí,Sí,No,No,Sí,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
,59,Hombre,5.0,1.0,Sí,Sí,No,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,49,Hombre,5.0,1.0,No,No,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,41,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,No,Sí,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,62,Hombre,1.0,5.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Falta de trabajo
Santa Fe,45,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,31,Hombre,1.0,3.0,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Amenaza o riesgo para su vida o integridad física
,30,Hombre,,,,,,,,,,,,
Santa Fe,44,Hombre,1.0,1.0,No,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,49,Hombre,,,,,,,,,,,,
Santa Fe,42,Hombre,12.0,5.0,No,Sí,No,Sí,No,No,No,No,Otra,Falta de trabajo
Santa Fe,43,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,39,Hombre,3.0,2.0,Sí,Sí,Sí,No,No,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Por decisión propia
Santa Fe,61,Hombre,7.0,2.0,Sí,Sí,No,Sí,No,No,No,No,Abuso sexual,Por decisión propia
Santa Fe,38,Hombre,5.0,1.0,No,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,56,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,Sí,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,34,Hombre,8.0,2.0,Sí,Sí,Sí,No,Sí,Sí,Sí,No,Por decisión propia,Por decisión propia
Santa Fe,34,Hombre,1.0,6.0,No,Sí,Sí,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Conflictos o dificultades familiares
Santa Fe,20,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,Sí,No,Sí,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,26,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,46,Hombre,1.0,6.0,Sí,Sí,Sí,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Conflictos o dificultades familiares
Santa Fe,62,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,No,No,Sí,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,57,Hombre,1.0,11.0,Sí,Sí,Sí,No,No,Sí,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Ausencia de redes de apoyo adecuadas
Santa Fe,38,Hombre,4.0,2.0,Sí,Sí,Sí,No,No,No,No,No,Egreso de una institución (de protección o penitenciaria),Por decisión propia
Santa Fe,19,Hombre,9.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Pérdida de redes de apoyo,Consumo de sustancias psicoactivas
Santa Fe,31,Hombre,3.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Consumo de sustancias psicoactivas
Santa Fe,25,Hombre,9.0,5.0,Sí,Sí,Sí,No,No,No,Sí,No,Pérdida de redes de apoyo,Falta de trabajo
Santa Fe,19,Hombre,5.0,2.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Por decisión propia
Santa Fe,42,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,25,Hombre,3.0,1.0,Sí,Sí,Sí,No,No,No,Sí,No,Pérdida de fuente de ingresos suya o de su hogar,Consumo de sustancias psicoactivas
Santa Fe,38,Hombre,3.0,2.0,Sí,No,Sí,Sí,No,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Por decisión propia
,37,Mujer,,,,,,,,,,,,
,65,Mujer,,,,,,,,,,,,
Santa Fe,57,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,52,Hombre,9.0,12.0,No,No,No,No,No,No,No,No,Pérdida de redes de apoyo,Otra
,58,Hombre,9.0,12.0,No,No,No,Sí,No,No,No,No,Pérdida de redes de apoyo,Otra
Santa Fe,57,Mujer,1.0,1.0,No,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,26,Mujer,5.0,1.0,Sí,Sí,Sí,No,Sí,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,36,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,No,Sí,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,42,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,27,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,29,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,23,Hombre,3.0,1.0,Sí,Sí,No,No,No,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Consumo de sustancias psicoactivas
Santa Fe,29,Hombre,5.0,1.0,Sí,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,21,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,25,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,60,Hombre,1.0,1.0,No,No,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,34,Hombre,3.0,2.0,Sí,Sí,Sí,Sí,No,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Por decisión propia
Santa Fe,44,Hombre,5.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,46,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,27,Hombre,12.0,2.0,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,Otra,Por decisión propia
Santa Fe,57,Hombre,5.0,1.0,No,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,31,Hombre,1.0,2.0,Sí,No,Sí,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
Santa Fe,41,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,38,Mujer,1.0,1.0,Sí,Sí,Sí,Sí,No,No,Sí,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,29,Hombre,1.0,1.0,No,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,69,Hombre,5.0,1.0,No,No,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,29,Hombre,8.0,5.0,Sí,Sí,Sí,Sí,No,No,Sí,No,Por decisión propia,Falta de trabajo
Santa Fe,46,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,44,Hombre,11.0,1.0,No,Sí,Sí,Sí,No,No,No,No,Por ser víctima o desplazado del conflicto armado,Consumo de sustancias psicoactivas
Santa Fe,41,Hombre,,,,,,,,,,,,
Santa Fe,36,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,Sí,Sí,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,64,Mujer,9.0,1.0,No,Sí,Sí,No,No,No,No,No,Pérdida de redes de apoyo,Consumo de sustancias psicoactivas
Santa Fe,29,Hombre,3.0,1.0,Sí,Sí,No,No,No,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Consumo de sustancias psicoactivas
Santa Fe,37,Hombre,3.0,1.0,No,Sí,Sí,No,No,Sí,No,No,Pérdida de fuente de ingresos suya o de su hogar,Consumo de sustancias psicoactivas
Santa Fe,27,Hombre,5.0,1.0,No,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,35,Hombre,1.0,2.0,No,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
Santa Fe,40,Hombre,,,,,,,,,,,,
Santa Fe,45,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,46,Hombre,1.0,1.0,Sí,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,48,Mujer,1.0,1.0,No,No,Sí,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,42,Mujer,5.0,1.0,Sí,Sí,Sí,Sí,No,No,No,Sí,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Puente Aranda,43,Hombre,3.0,8.0,Sí,Sí,Sí,No,Sí,No,No,No,Pérdida de fuente de ingresos suya o de su hogar,Siempre ha sido persona habitante de calle
,29,Hombre,1.0,11.0,Sí,No,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Ausencia de redes de apoyo adecuadas
,40,Hombre,8.0,11.0,Sí,Sí,Sí,No,No,No,No,No,Por decisión propia,Ausencia de redes de apoyo adecuadas
,42,Mujer,1.0,2.0,No,No,No,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
,45,Hombre,1.0,2.0,No,Sí,Sí,No,Sí,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Por decisión propia
,52,Hombre,3.0,1.0,Sí,Sí,Sí,No,No,No,Sí,No,Pérdida de fuente de ingresos suya o de su hogar,Consumo de sustancias psicoactivas
Puente Aranda,40,Hombre,4.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Egreso de una institución (de protección o penitenciaria),Consumo de sustancias psicoactivas
,32,Hombre,5.0,1.0,Sí,No,No,Sí,Sí,No,Sí,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
,44,Hombre,5.0,1.0,No,Sí,No,No,No,No,Sí,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Puente Aranda,43,Mujer,1.0,1.0,Sí,Sí,No,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
,41,Hombre,5.0,2.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Por decisión propia
Santa Fe,41,Hombre,1.0,6.0,Sí,No,Sí,Sí,Sí,Sí,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Conflictos o dificultades familiares
Santa Fe,29,Hombre,1.0,5.0,No,Sí,Sí,No,No,Sí,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Falta de trabajo
Santa Fe,59,Hombre,1.0,4.0,Sí,Sí,No,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Influencia de otras personas
Santa Fe,39,Hombre,1.0,6.0,Sí,Sí,Sí,Sí,Sí,No,Sí,Sí,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Conflictos o dificultades familiares
Santa Fe,55,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,63,Hombre,1.0,6.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Conflictos o dificultades familiares
Santa Fe,37,Mujer,11.0,6.0,No,No,No,No,No,No,No,No,Por ser víctima o desplazado del conflicto armado,Conflictos o dificultades familiares
Santa Fe,34,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,47,Hombre,,,,,,,,,,,,
Santa Fe,65,Hombre,11.0,5.0,No,No,No,No,No,No,No,No,Por ser víctima o desplazado del conflicto armado,Falta de trabajo
Santa Fe,59,Hombre,5.0,1.0,Sí,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,22,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,71,Mujer,5.0,1.0,Sí,Sí,No,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,47,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,41,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,40,Hombre,5.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,41,Hombre,1.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
Santa Fe,44,Mujer,5.0,1.0,Sí,Sí,Sí,Sí,No,No,No,No,Consumo de sustancias psicoactivas,Consumo de sustancias psicoactivas
Santa Fe,57,Hombre,8.0,2.0,Sí,Sí,Sí,Sí,No,No,No,No,Por decisión propia,Por decisión propia
Santa Fe,59,Hombre,8.0,2.0,Sí,Sí,Sí,No,No,No,No,No,Por decisión propia,Por decisión propia
Santa Fe,49,Hombre,8.0,1.0,Sí,Sí,No,Sí,No,No,No,No,Por decisión propia,Consumo de sustancias psicoactivas
Santa Fe,49,Hombre,1.0,1.0,Sí,Sí,Sí,No,No,No,No,No,Conflictos de convivencia o violencia con familiares o personas con las que vivía,Consumo de sustancias psicoactivas
