DIRECTORIO;TIP_FOR;P1;P1S1;P2;P2S1;P5;CTL_1;P8;P9R;P10R;P11R;P12;P13;P15R;P16S1;P16S2;P16S3;P16S4;P16S5;P16S6;P16S7;P16S8;P16S9;P17;P17S1;P17S2;P17S3;P17S4;P17S5;P17S6;P17S7;P17S8;P17S9;P17S10;P18;P19;P20S1;P20S2;P20S3;P20S4;P20S5;P20S1A1;P20S2A1;P20S3A1;P20S4A1;P20S5A1;P21R;P22;P23S1R;P24;P25;P26S1;P26S2;P26S3;P26S4;P26S5;P26S6;P26_1;P26_2S1;P26_2S2;P26_2S3;P26_2S4;P26_2S5;P26_2S6;P26_2S7;P26_2S8;P27;P28R;P29;P30S1;P30S2;P30S3;P30S4;P30S5;P30S6;P30S7;P30S8;P30S9;P30S1A1;P30S2A1;P30S3A1;P30S4A1;P30S5A1;P30S6A1;P30S7A1;P30S8A1;P30S9A1;P30_1;P30_2;P31;P32;P32S1;P32S2;P32S3;P32S4;P32S5;P32S6;P32S7;P32S8;P33S1;P33S2;P33S3;P33S4;P33S5;P33S6;P33_1;P33_2S1;P33_2S2;P33_2S3;P33_2S4;P33_2S5;P34;P35;P36R;P37S1;P37S2;P37S3;P37S4;P37S5;P37S6;P37S7;COMPLETA
109769;2;11;11001;1;14;1;1;35;1;3;1;1;1;2;4;4;3;4;4;4;4;4;4;1; ; ; ; ; ; ; ; ;1; ;9; ;2;2;2;2;2; ; ; ; ; ;1;1;2;1;1;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;3;5;1;1;1;2;1;1;2;1;1;15;15;15; ;15;15; ;15;15;6;1;1;1; ; ; ; ; ; ; ; ;2;2;1;1;2;2;1;2;1;2;1;1;1; ; ; ; ; ; ; ; ; ;1
109770;2;11;11001;1;14;1;1;42;1;3;1;1;1;2;4;4;4;4;4;4;4;4;4;1; ; ; ; ; ; ; ;1; ; ;1;2;2;2;2;2;2; ; ; ; ; ;1;7;14;4;9;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;4;5;1;1;1;2;1;2;2;2;2;13;14;13; ;15; ; ; ; ;5; ;1;1; ; ; ; ; ; ; ; ;2;2;2;2;2;2;1;2;2;1;2;2;1; ; ; ; ; ; ; ; ; ;1
109771;2;11;11001;1;14;1;1;30;1;3;2;1;1;2;4;4;4;4;4;4;4;4;4;1; ;1; ; ; ; ; ; ; ; ;3;1;2;2;2;2;2; ; ; ; ; ;1;1;15;1;1;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;3;5;1;1;1;1;1;1;2;1;1;13;18;14;15;18;20; ;12;20;6;2;1;1; ; ; ; ; ; ; ; ;2;2;1;1;1;2;1;1;2;1;2;2;1; ; ; ; ; ; ; ; ; ;1
109772;2;11;11001;1;14;1;1;34;1;3;1;1;1;2;4;4;4;4;4;4;4;4;4;1; ;1; ; ; ; ; ; ; ; ;1;1;2;2;2;2;2; ; ; ; ; ;1;6;18;5;9;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;3;5;2;1;1;2;2;1;2;2;2; ;18;20; ; ;4; ; ; ;6;1;1;2; ; ; ; ; ; ; ;1;2;1;1;1;2;2;1;2;2;2;1;2;1; ; ; ; ; ; ; ; ; ;1
109773;2;11;11001;1;14;1;1;58;1;3;1;1;1;2;2;2;2;3;3;3;4;4;4;1; ; ; ; ; ; ; ;1; ; ;4; ;2;2;2;2;2; ; ; ; ; ;1;7;15;2;6;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;2;5;2;1;2;2;2;2;2;2;2; ;20; ; ; ; ; ; ; ;2; ;1;2; ; ; ; ; ; ;1;1;2;2;1;2;2;2;1;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109774;2;11;11001;1;14;1;1;63;1;3;1;1;1;2;4;4;3;3;2;2;4;4;2;1; ; ; ; ; ; ; ;1; ; ;11; ;2;2;2;2;2; ; ; ; ; ;1;7;28;5;6;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;2;5;1;2;1;2;2;1;2;2;2;12; ;12; ; ;28; ; ; ;6;2;1;2; ; ; ; ; ; ; ;1;1;2;1;2;1;2;2;2;2;1;2;1;1; ; ; ; ; ; ; ; ; ;1
109775;2;11;11001;1;14;1;1;36;1;3;1;1;2;2;4;4;2;4;4;4;4;4;3;2; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;2; ; ; ; ;1;1;6;1;9;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;5;1;1;1;1;1;1;2;2;2;1;18;30;12;15;15; ; ; ;26;3; ;1;1; ; ; ; ; ; ; ; ;1;2;2;1;1;2;1;1;2;1;1;1;1; ; ; ; ; ; ; ; ; ;1
109776;2;11;11001;1;14;1;1;31;1;6;1;1;1;2;4;4;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;1;10;1;9;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;2;4;1;1;1;2;2;1;2;2;2;12;12;12; ; ;15; ; ; ;6;1;1;2; ; ; ;1; ; ; ; ;2;2;1;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1
109777;2;11;11001;1;14;1;1;24;1;3;2;1;1;2;4;4;3;4;4;4;4;2;4;1; ; ; ; ;1;1;1;1;1; ;10; ;2;2;2;2;2; ; ; ; ; ;1;4;0;4;1;2;2;1;2;2;2;3;1;1;1; ;1;1; ;1;1;4;1;1;2;1;2;1;1;2;2;1;10; ;17; ;17;9; ; ;11;6;1;1;1; ; ; ; ; ; ; ; ;1;1;1;2;2;2;1;1;2;2;1;1;1; ; ; ; ; ; ; ; ; ;1
109778;2;11;11001;1;8;1;1;41;1;3;1;1;1;2;4;4;4;4;4;4;4;4;4;1; ;1; ; ; ; ; ; ; ; ;3;1;2;2;2;2;2; ; ; ; ; ;1;1;20;9;9;2;2;1;2;2;2;3; ;1;1; ; ; ; ;1;2;2;5;1;1;1;1;2;1;2;2;2;15;20;18;30; ;15; ; ; ;6;1;1;1; ; ; ; ; ; ; ; ;2;2;1;2;2;1;2;1;2;1;2;2;1; ; ; ; ; ; ; ; ; ;1
109779;2;11;11001;1;8;1;1;34;1;3;1;1;1;2;4;4;4;4;4;4;4;4;3;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;1;8;1;9;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;3;5;1;1;1;2;2;1;2;2;2;15;18;18; ; ;20; ; ; ;6;1;1;2; ; ; ; ; ; ;1; ;1;2;1;2;1;2;1;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109780;2;11;11001;1;8;1;2; ; ;7; ; ;9;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;48; ; ;1; ; ; ; ;1
109781;2;11;11001;1;8;1;1;63;1;3;1;1;1;2;4;4;4;4;4;4;4;4;4;1; ;1; ; ; ; ; ; ; ; ;11; ;2;2;2;2;2; ; ; ; ; ;1;9;44;7;9;2;2;1;2;2;2;3; ;1;1;1; ; ; ;1;1;4;5;1;2;1;2;2;1;2;2;1;7; ;7; ; ;17; ; ;17;9;1;1;1; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;1;2;1;2;1;1; ; ; ; ; ; ; ; ; ;1
109782;2;11;11001;1;8;1;1;37;1;3;1;1;1;2;4;4;4;4;4;4;4;4;4;1; ;1; ; ; ; ; ; ; ; ;11; ;2;2;2;2;2; ; ; ; ; ;1;7;28;1;9;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;4;5;1;1;1;2;1;1;2;2;2;9;16;10; ;16;12; ; ; ;6;2;2; ; ; ; ; ; ; ; ; ;2;2;1;2;2;2;1;2;2;1;2;2;1; ; ; ; ; ; ; ; ; ;1
109783;2;11;11001;1;8;1;1;30;1;2;1;1;1;2;4;4;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;2;10;1;1;1;1;2;2;2;2;1; ;1; ; ; ; ; ;1;1;3;4;1;2;2;2;2;2;2;2;2;13; ; ; ; ; ; ; ; ;1; ;1;1; ; ; ; ; ; ; ; ;2;2;1;2;1;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109784;2;11;11001;1;8;1;1;22;1;3;1;1;1;2;4;4;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;2;12;2;9;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;2;1;1;1;2;2;2;1;2;2;2;9;15; ; ; ;9; ; ; ;6;1;1;2; ; ; ; ; ; ;1; ;2;2;1;2;2;2;1;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109785;2;11;11001;1;8;1;1;31;1;3;1;1;1;2;4;4;4;4;4;4;4;3;4;1; ; ; ; ; ; ;1; ; ; ;1;1;2;1;2;2;2; ;2; ; ; ;1;1;1;1;9;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;3;5;1;1;1;1;2;1;2;2;1;18;28;25;29; ;18; ; ;18;6;2;2; ; ; ; ; ; ; ; ; ;2;2;1;1;1;2;1;2;2;2;1;1;1; ; ; ; ; ; ; ; ; ;1
109786;2;11;11001;1;8;1;1;41;1;3;2;1;1;2;4;4;4;3;4;4;4;4;4;1; ; ; ; ; ; ; ; ;1; ;11; ;2;2;2;2;2; ; ; ; ; ;2;7;7;1;1;1;2;2;2;2;2;1;1; ; ; ; ; ; ; ;1;4;5;1;1;1;2;1;1;2;1;2;16;34;17; ;23;24; ;18; ;6;1;1;2; ;1; ; ; ; ; ;1;2;2;2;2;2;2;1;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109787;2;11;11001;1;8;1;1;50;1;3;1;1;1;2;4;4;2;4;4;4;4;4;4;1; ; ; ; ; ; ; ; ;1; ;1;1;2;2;2;2;2; ; ; ; ; ;1;7;1;4;1;1;2;2;2;2;2;1; ;1; ; ; ; ; ;1;1;3;1;1;2;2;2;2;2;2;2;2;47; ; ; ; ; ; ; ; ;1; ;2; ; ; ; ; ; ; ; ; ;2;2;1;2;2;2;2;2;2;2;1;1;1; ; ; ; ; ; ; ; ; ;1
109788;2;11;11001;1;8;1;1;35;1;3;1;1;1;2;4;4;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;1;2;2;9;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;4;1;1;1;1;1;2;1;2;2;2;15;15;13;20; ;15; ; ; ;6;2;1;1; ; ; ; ; ; ; ; ;2;2;1;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109789;2;11;11001;1;8;1;1;37;1;3;1;1;1;2;4;4;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;1;15;2;1;1;2;2;2;2;2;1; ;1;1; ; ; ; ;1;1;4;1;1;1;1;2;2;1;2;1;2;15;15;15; ; ;15; ;15; ;6;2;1;1; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109790;2;11;11001;1;8;1;1;40;1;3;1;1;2;2;4;4;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;1;5;1;1;1;1;2;2;2;2;1; ;1; ; ; ; ; ; ;1;4;5;1;2;2;2;2;1;2;2;2;13; ; ; ; ;33; ; ; ;1;2;1;2; ; ; ; ; ; ;1; ;2;2;2;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109791;2;11;11001;1;8;1;1;66;1;3;1;1;1;2;4;4;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;2;30;2;9;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;2;13;1;2;2;1;2;2;2;2;2;2; ; ;21; ; ; ; ; ; ;3; ;1;1; ; ; ; ; ; ; ; ;2;2;2;2;2;2;1;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109792;2;11;11001;1;8;1;2; ; ;7; ; ;9;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;35; ; ;1; ; ; ; ;1
109793;2;11;11001;1;8;1;1;31;1;3;1;1;1;2;4;4;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;1;20;1;9;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;2;13;7;1;1;1;1;2;1;2;2;2;15;15;15;15; ;15; ; ; ;6;1;2; ; ; ; ; ; ; ; ; ;2;2;1;2;2;2;2;2;2;1;2;2;1; ; ; ; ; ; ; ; ; ;1
109794;2;11;11001;1;8;1;2; ; ;7; ; ;9;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;60; ; ;1; ; ; ; ;1
109795;2;11;11001;1;8;1;2; ; ;7; ; ;9;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;38; ; ; ; ;1; ; ;1
109796;2;11;11001;1;8;1;2; ; ;7; ; ;9;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;27; ;1; ; ; ; ; ;1
109797;2;11;11001;1;8;1;1;58;1;3;2;1;1;2;4;4;3;4;4;4;4;4;2;1; ; ; ; ; ;1; ; ; ; ;10; ;2;2;2;2;2; ; ; ; ; ;1;7;44;7;9;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;3;5;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ;1; ;2;2;1;1;2;2;1;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109798;2;11;11001;1;8;1;1;40;1;3;1;1;1;2;4;4;3;4;3;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;1;20;1;3;2;2;1;2;2;2;3; ;1;1;1; ; ; ;1;1;2;5;1;1;1;2;2;1;2;2;2;13;20;16; ; ;20; ; ; ;6;1;1;1; ; ; ; ; ; ; ; ;1;2;1;1;2;2;1;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109799;2;11;11001;1;8;1;1;34;1;3;2;1;1;2;4;4;3;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;7;10;2;9;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ;1;2;4;1;2;1;2;2;1;2;2;2;18; ;20; ; ;15; ; ; ;6;1;2; ; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109800;1;11;11001;1;14;2;1;32;1;3;2;1;1;1;4;4;3;4;4;2;4;4;4;1; ; ; ; ; ; ; ;1; ; ;11; ;2;2;2;2;2; ; ; ; ; ;2;1;11;1;4;1;2;1;2;2;2;1;1; ; ; ; ; ; ; ;1;3;4;1;1;1;2;1;1;2;1;1;9;30;13; ;13;17; ;15;19;6;1;1;1; ; ; ; ; ; ; ; ;2;2;2;1;2;2;1;1;2;2;2;1;1; ; ; ; ; ; ; ; ; ;1
109801;1;11;11001;1;14;2;1;53;1;3;1;1;1;2;4;4;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;7;45;7;9;2;2;1;2;2;2;3; ;1;1;1;1;1;1;1;1;2;5;1;2;1;2;2;1;2;2;2;9; ;9; ; ;22; ; ; ;6;2;1;1; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109802;1;11;11001;1;14;2;1;37;1;3;2;1;3;2;4;4;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;1;22;5;7;2;2;1;2;2;2;3; ;1;1; ; ;1; ; ;1;2;4;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;2;2;1;2;2;2;1;1;2;2;2;1;1; ; ; ; ; ; ; ; ; ;1
109803;1;11;11001;1;14;2;1;40;1;3;1;1;1;2;4;4;3;3;4;3;4;4;4;1; ;1; ; ; ; ; ; ; ; ;1;1;2;2;2;2;2; ; ; ; ; ;1;7;10;1;1;1;1;1;2;2;2;1; ; ; ;1; ; ; ;1;1;3;1;1;1;1;2;2;1;2;2;1;10;12;12; ; ;13; ; ;13;2;2;1;1; ; ; ; ; ; ; ; ;1;2;1;2;2;2;1;1;2;2;2;1;1; ; ; ; ; ; ; ; ; ;1
109804;1;11;11001;1;14;2;1;34;1;3;1;1;1;2;4;3;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;6;1;2;1;2;2;1;2;2;2;3; ;1;1;1;1;1;1;1;1;4;1;1;1;2;2;2;2;2;2;2;12;16; ; ; ; ; ; ; ;1; ;1;1; ; ; ; ; ; ; ; ;1;1;1;1;2;2;1;2;2;2;1;2;1; ; ; ; ; ; ; ; ; ;1
109805;1;11;11001;1;14;2;1;32;1;3;1;1;1;2;2;3;2;2;3;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;1;24;9;9;2;2;1;2;2;2;3; ;1;1;1;1;1; ;1;1;3;4;2;2;1;2;2;1;2;2;2; ; ;9; ; ;16; ; ; ;6;1;1;1; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109806;1;11;11001;1;14;2;1;51;1;3;1;1;1;2;4;4;3;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;7;20;1;3;2;2;1;2;2;2;3; ;1;1; ; ; ; ;1;2;2;5;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;2;2;2;2;2;2;1;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109807;1;11;11001;1;14;2;1;56;1;3;2;1;3;2;2;4;2;4;3;3;4;4;2;1; ; ; ; ; ; ; ;1; ; ;11; ;2;2;1;2;2; ; ;1; ; ;1;1;4;5;9;2;2;1;2;2;2;3; ;1;1; ; ; ; ; ;1;2;4;2;2;1;2;2;1;2;2;2; ; ;25; ; ;25; ; ; ;3;4;1;1; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;2;2;1;1; ; ; ; ; ; ; ; ; ;1
109808;1;11;11001;1;14;2;1;37;1;3;1;1;1;2;4;4;4;4;4;3;4;4;4;1; ;1; ; ; ; ; ; ; ; ;11; ;2;2;2;2;2; ; ; ; ; ;1;9;12;1;1;1;2;1;2;2;2;3; ;1;1; ; ; ; ;1;1;2;1;2;1;1;2;2;1;2;2;1; ;17;14; ; ;15; ; ;15;2;4;1;1; ; ; ; ; ; ; ; ;2;2;1;2;2;2;1;1;2;2;1;1;1; ; ; ; ; ; ; ; ; ;1
109809;1;11;11001;1;14;2;1;48;1;3;1;1;1;2;4;3;3;4;4;3;4;3;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;1;15;1;1;1;2;1;2;2;2;3; ;1;1;1;1;1;1;1;1;2;5;1;1;2;2;2;1;2;2;2;14;16; ; ; ;23; ; ; ;2;4;1;1; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109810;1;11;11001;1;14;2;1;65;1;3;1;1;1;2;3;4;2;2;4;4;3;4;3;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;2;30;2;9;2;2;1;2;2;2;3; ;1;1;1;1;1;1;1;1;13;1;1;2;2;2;2;2;2;2;2;13; ; ; ; ; ; ; ; ;1; ;1;1; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109811;1;11;11001;1;14;2;1;46;1;3;1;1;3;2;4;3;3;3;2;4;3;4;3;2; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;2; ; ; ; ;1;7;30;4;1;2;2;1;2;2;2;3; ;1;1;1; ; ; ;1;2;2;4;2;1;2;2;2;2;2;2;2; ;40; ; ; ; ; ; ; ;2; ;1;1; ; ; ; ; ; ; ; ;2;2;1;2;2;2;1;1;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109812;1;11;11001;1;14;2;1;51;1;3;2;1;3;2;4;4;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;7;0;7;9;2;2;1;2;2;2;3; ;1;1; ; ; ; ;1;1;4;4;1;2;2;2;2;1;2;2;2;13; ; ; ; ;13; ; ; ;6;2;1;1; ; ; ; ; ; ; ; ;2;2;1;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109813;1;11;11001;1;14;2;1;30;1;3;1;1;1;2;4;4;4;4;4;4;4;4;3;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;1;8;1;1;1;2;1;2;2;2;1; ;1; ; ; ; ; ;1;1;3;5;1;2;1;2;2;1;2;2;2;11; ;12; ; ;20; ; ; ;6;1;1;1; ; ; ; ; ; ; ; ;1;2;1;2;2;2;1;1;2;2;1;1;1; ; ; ; ; ; ; ; ; ;1
109814;1;11;11001;1;14;2;1;40;1;3;2;1;2;2;4;4;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;1;7;1;1;2;2;1;2;2;2;3; ;1;1;1;1; ; ;1;1;5;9;1;2;2;2;2;1;2;2;2;19; ; ; ; ;32; ; ; ;6;1;1;1; ; ; ; ; ; ; ; ;1;1;1;2;2;2;2;2;2;1;2;1;1; ; ; ; ; ; ; ; ; ;1
109815;1;11;11001;1;14;2;1;39;2;3;2;1;3;1;4;4;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;1;25;1;3;1;2;1;2;2;2;3; ;1;1; ; ; ; ;1;1;2;9;1;1;1;2;2;1;2;2;2;12;25;20; ; ;25; ; ; ;6;3;1;1; ; ; ; ; ; ; ; ;2;2;2;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109816;1;11;11001;1;14;2;1;60;1;3;2;1;2;2;4;4;4;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;7;50;2;3;2;2;1;2;2;2;3; ;1;1;1;1;1;1;1;2;13;1;2;2;1;2;2;2;2;2;2; ; ;8; ; ; ; ; ; ;3; ;1;1; ; ; ; ; ; ; ; ;2;2;2;2;2;2;1;1;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109817;1;11;11001;1;14;2;1;37;1;3;1;1;2;2;4;4;3;4;3;4;4;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;1;2;27;8;3;1;2;1;2;2;2;3; ;1;1;1; ;1;1;1;1;3;1;1;2;1;2;2;1;2;1;2;12; ;10; ; ;12; ;16; ;3;3;1;1; ; ; ; ; ; ; ; ;1;2;1;1;1;1;1;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109818;1;11;11001;1;14;2;1;45;1;3;2;1;1;2;4;4;3;4;4;3;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2;2;2;2; ; ; ; ;1;2;35;2;9;2;2;1;2;2;2;3; ;1;1;1;1;1;1;1;1;4;2;1;1;2;2;2;2;2;2;2;14;10; ; ; ; ; ; ; ;2; ;1;1; ; ; ; ; ; ; ; ;2;2;1;2;1;2;2;1;2;2;2;1;1; ; ; ; ; ; ; ; ; ;1
109819;1;11;11001;1;14;2;1;38;1;3;2;1;3;2;4;4;4;4;4;3;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;2;2; ; ; ; ; ;2;7;10;5;1;1;2;1;2;2;2;1; ;1;1; ; ; ; ;1;1;4;4;1;1;1;2;1;1;2;2;2;16;16;16; ;20;30; ; ; ;3;2;1;1; ; ; ; ; ; ; ; ;2;2;1;2;2;2;2;2;2;2;2;2;1; ; ; ; ; ; ; ; ; ;1
109820;1;11;11001;1;14;2;1;39;1;3;1;1;1;2;4;4;2;3;3;3;4;2;4;1; ; ; ; ;1;1; ; ; ; ;10; ;2;2;2;1;2; ; ; ;1; ;1;1;27;9;3;2;2;1;2;2;2;3; ;1;1; ; ; ; ;1;1;2;4;1;1;1;1;2;1;2;2;2;13;38;15;10; ;12; ; ; ;6;1;1;1; ; ; ; ; ; ; ; ;2;1;1;1;1;2;2;1;2;2;1;1;1; ; ; ; ; ; ; ; ; ;1
109821;1;11;11001;1;14;2;1;27;1;3;1;1;3;2;4;4;3;4;4;4;4;4;4;2; ; ; ; ; ; ; ; ; ; ; ; ;2;1;2;1;2; ;2; ;2; ;1;7;16;1;1;2;2;1;2;2;2;3; ;1;1; ; ; ; ;1;1;3;4;1;1;1;2;1;1;2;1;1;7;15;12; ;16;12; ;11;12;1;4;1;1; ; ; ; ; ; ; ; ;1;1;1;2;2;2;1;2;2;2;2;2;3; ; ; ; ; ; ; ; ; ;1
