"globalid";"LOCALIDAD";"COD_LOCALIDAD";"UBIC";"CTL1";"P5";"P6";"P7";"P7S1A";"P7S1B";"P9";"P10";"P11";"P11S3";"P12";"no_sabe_edad_fecha";"P13";"P14S1";"P14S2";"P14S3";"P14S4";"P14S5";"P14S6";"P14S7";"P14S8";"P15";"P16";"P16S1";"P17";"P17_2";"P17_3";"P18S1";"P18S2";"P19";"P20";"P21";"P22S1";"P22S2";"P22S3";"P22S4";"P22S5";"P22S6";"P22S7";"P23S1";"P23S2";"P23S3";"P23S4";"P23S5";"P23S6";"P23S7";"P23S8";"P23S9";"P23S10";"visita_municipio";"visita_pais";"ninguna_ciudad_f24";"P25S1";"P25S2";"P25S3";"P25S4";"P25S5";"P26";"P27";"P28";"P28_1S1";"P28_1S2";"P28_1S3";"P28_1S4";"P28_1S5";"P28_1S6";"P28_1S7";"P28_1S8";"P28_1S9";"P28_1S10";"P28_1S11";"P28_2";"P29S1";"P29S1A1";"P29S2";"P29S2A1";"P29S3";"P29S3A1";"P29S4";"P29S4A1";"P29S5";"P29S5A1";"P30S1";"P30S1A1";"P30S2";"P30S2A1";"P30S3";"P30S3A1";"P30S4";"P30S4A1";"P30S5";"P30S5A1";"P30S6";"P30S6A1";"P30S7";"P30S7A1";"P30S8";"P30S8A1";"P30S9";"P30S9A1";"P30_1";"P30_2";"P31";"P31S1";"P32";"P33S1";"P33S2";"P33S3";"P33S4";"P33S5";"P33S6";"P33S7";"P33S8";"P33S9";"P34";"P35S1";"P35S2";"P35S3";"P35S4";"P35S5";"P36";"P37S1";"P37S2";"P37S3";"P37S4";"P37S5";"P37S6";"P37S7";"P37S8";"P37S9";"P37S10";"P37_1";"P38";"P38_1";"P39";"P39_1";"P39_2";"P39_3";"P40";"P40S1A";"P40S1B";"P40S2";"P41";"P42";"P43";"P44";"P45";"RES_FIN"
"{227624F2-59E4-40B5-8959-5419A6EA3AD6}";"Suba";11;1;2;8;;1;"Suba";"11";4;1;1;;"41";0;6;4;4;4;4;4;4;4;4;1;1;;5;6;7;"2";0;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;22;1;18;2;;2;;2;;2;;2;;2;;2;1;1;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;2;5;"2";"Vender";;;1;12;0;3;1;2;;;;1
"{57560908-68BE-4EC6-B5A4-121163B94129}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"41";0;5;3;3;3;3;3;3;3;3;1;4;7;6;3;11;"15";0;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;1;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;20;1;20;2;;1;20;2;;2;;2;;2;;2;;2;1;2;;;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;1;1;1;2;2;2;2;2;2;3;"1,4";"Elaborar artesanías y obras de arte";"Tocar Instrumentos";;1;5;0;4;1;2;;;;1
"{CC6CA3AD-80EB-445E-9C47-484AD574C894}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"21";0;6;4;4;4;4;4;4;4;4;1;4;7;6;11;;"13";0;1;8;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;2;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;11;1;8;1;8;2;;2;;2;;2;;2;;2;;2;1;1;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;1;1;1;1;1;1;1;2;2;1;1;3;"2,8,1";"Vender";"Construir";"Elaborar artesanías y obras de arte";1;2;0;3;1;2;;;;1
"{1F4FFE00-FA42-4A3F-85A6-68E3CBE94DE3}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"43";0;6;4;4;4;2;2;4;4;4;1;4;8;5;1;11;"0";11;1;3;11;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;1;2;;;;;;;;;;;;;1;2;1;1;2;;2;;2;;1;12;2;;2;;1;15;2;;2;;2;;2;;2;;1;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;2;1;3;"6";"Vigilar";;;1;1;0;2;1;2;;;;1
"{3DA9630D-4EFC-4131-B4E5-9E3D16C1577F}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"30";0;6;4;4;4;4;4;4;4;4;1;5;10;1;6;5;"4";2;1;1;1;1;2;2;2;1;2;1;1;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;11;1;15;1;11;2;;2;;2;;2;;2;;2;;2;1;1;1;;2;1;2;2;2;2;2;2;2;1;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;5;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{8028DDE0-E052-49D4-94CB-340814DE82D0}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"27";0;6;4;4;4;4;4;4;4;4;1;4;9;1;5;6;"2";0;1;1;1;2;2;2;2;2;1;2;1;1;2;2;2;2;2;1;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;1;15;2;;2;;2;;2;;2;;2;;2;;2;1;1;1;;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;5;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{C46E7937-A3B5-430B-9FB2-384938202E3B}";"Suba";11;1;2;8;;1;"Suba";"11";12;1;1;;"26";0;6;4;4;4;4;4;4;4;4;1;4;8;1;6;8;"3";8;1;1;1;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;16;1;20;2;;2;;2;;2;;2;;2;;2;;2;2;1;1;;2;1;2;2;2;2;2;2;2;2;1;2;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;5;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{8CCBEEAF-52C2-4975-9B95-25E835E5D1ED}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;2;;"36";0;6;4;4;4;4;4;4;4;4;1;4;9;1;5;6;"0";9;1;1;1;2;2;2;2;1;1;2;1;1;2;2;2;2;2;1;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;15;1;25;2;;2;;2;;2;;2;;2;;2;;2;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;3;2;5;"3";"Enseñar";;;2;;;;1;2;;;;1
"{CE2CCE90-5E30-4912-A402-B207AEC8F40C}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"36";0;6;4;4;2;4;4;4;4;4;1;4;7;6;11;;"3";0;1;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;10;1;10;2;;1;15;2;;2;;2;;2;;2;;2;1;1;1;;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;"5";"Hacer múltiples tareas";;;1;3;10;5;1;2;;;;1
"{280797CD-2B20-4E67-8689-B26AD164A610}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"37";0;6;4;4;4;4;4;4;4;4;1;4;9;6;5;11;"12";11;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;1;2;1;2;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;2;1;1;1;10;5;;"2";"Vender";;;2;;;;1;2;;;;1
"{CA2E2320-606F-467C-A9D6-FF02F9B00B84}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"29";0;6;4;4;4;4;4;4;4;4;1;5;999;6;11;;"0";7;1;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;25;1;16;2;;2;;2;;2;;2;;2;;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;1;2;2;8;1;5;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{49F1C747-4012-4085-8E1F-2BA1A67FFBF9}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"43";0;6;4;4;4;4;4;4;4;4;1;3;4;1;6;2;"1";6;1;5;1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;2;1;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;16;1;16;1;16;1;16;2;;2;;2;;2;;2;;2;1;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;1;1;2;2;1;2;1;8;1;2;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{5E58A87E-6C63-40F8-BEEC-1DDD0DD80CAC}";"Suba";11;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;"59";5;1
"{8DF02636-7511-4EAD-940B-839F5B2854F7}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"31";0;6;4;4;4;4;4;4;4;4;1;5;11;6;5;11;"10";2;1;9;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;6;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;13;1;18;1;13;1;20;2;;2;;2;;2;;2;;2;1;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;"6";"Vigilar";;;1;2;0;3;1;2;;;;1
"{09338AFB-C270-460A-AB82-F7AD317E77B8}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"46";0;6;4;4;4;4;4;4;4;4;1;4;7;6;11;;"20";0;1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;1;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;17;1;17;1;17;1;20;1;16;2;;2;;2;;1;17;2;1;1;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;5;;"5";"Hacer múltiples tareas";;;1;2;0;6;1;2;;;;1
"{FC39F829-6614-4FD8-9D5F-589F339ECDF4}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"37";0;6;4;4;4;4;4;4;4;4;1;3;999;6;11;;"15";0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"1";"2";;2;2;2;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;1;12;2;;2;;2;;2;;2;;2;;2;;2;1;2;;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;8;1;2;"8";"Construir";;;2;;;;1;2;;;;1
"{3CF76BEF-220E-4F73-98EE-9A9684FA127A}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;2;;"31";0;6;4;4;4;4;4;4;4;4;1;5;999;6;2;11;"1";1;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;1;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;1;12;2;;2;;2;;2;;2;;4;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;5;"5,8";"Hacer múltiples tareas";"Construir";;1;5;1;3;1;2;;;;1
"{0EA1586D-6C3B-46FD-A94C-4F4B15059017}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"20";0;6;4;4;4;4;4;4;4;4;2;3;999;6;4;11;"6";2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;2;2;2;2;2;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;1;10;2;;2;;2;;2;;2;;4;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;5;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{4B2CDC55-4781-49F4-A9DA-A8F803321792}";"Suba";11;1;2;8;;1;"Suba";"11";4;1;3;1;"42";0;6;4;4;4;4;4;4;4;4;1;4;999;6;5;11;"7";2;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;1;2;2;2;2;2;2;2;1;2;2;2;11;2;;2;;2;;2;;2;;1;12;2;;2;;2;;2;;2;;2;;2;;2;;1;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;5;"8,5";"Construir";"Hacer múltiples tareas";;2;;;;1;2;;;;1
"{2D43692E-8E84-4060-9683-32A340A75ACE}";"Suba";11;1;2;8;;1;"Suba";"11";4;1;3;1;"38";0;6;4;4;4;4;4;4;4;4;1;6;999;6;11;;"2";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;20;2;;2;;2;;2;;2;;2;;2;;2;;1;;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;5;"5,8";"Hacer múltiples tareas";"Construir";;1;1;1;3;1;2;;;;1
"{24F02546-9728-4C45-9A24-D6BED5FBE359}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;2;;"38";0;6;4;4;4;4;4;4;4;4;1;5;13;6;2;11;"4";2;1;4;6;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;7;1;2;;;;;;;;;;;;;2;;2;;2;;2;;1;2;1;14;2;;1;14;2;;2;;1;14;1;14;2;;2;;7;;1;1;;1;1;2;2;1;2;2;2;2;1;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;3;"8";"Construir";;;1;4;2;6;1;2;;;;1
"{B9229266-BDCC-405E-B32F-418524849EE0}";"Suba";11;1;2;8;;1;"Ciudad Bolívar";"19";3;1;1;;"28";0;6;4;4;4;4;4;4;4;4;1;4;7;6;5;11;"11";2;1;3;5;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;7;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;13;2;;2;;2;;2;;2;;2;;2;;2;;1;;1;2;7;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;8;1;2;"6";"Vigilar";;;1;0;7;3;1;2;;;;1
"{5A081AA6-9494-44E4-A0AE-7DB8EDF7DB51}";"Suba";11;1;2;8;;1;"Suba";"11";4;1;3;1;"42";0;6;4;4;4;3;4;4;4;4;1;3;5;6;11;;"3";2;1;3;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;1;2;2;7;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;1;20;9;;1;1;;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;1;5;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{6E940E57-7F5E-4556-B4B8-337EEA1812B3}";"Suba";11;1;2;8;;1;"Usaquén";"1";3;1;1;;"67";0;4;4;4;3;3;4;3;4;4;1;3;2;6;2;11;"15";6;1;3;10;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;1;2;2;2;7;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;2;1;1;5;"5";"Hacer múltiples tareas";;;1;30;5;6;1;2;;;;1
"{AE9D02CF-33E9-4078-9367-216C4F488092}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;2;;"21";0;6;4;4;4;4;4;4;4;4;1;4;999;6;11;;"2";0;1;8;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;2;;;;2;;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;3;"2";"Vender";;;2;;;;1;2;;;;1
"{5F451015-1612-436C-8E1A-BC23DC5D90F4}";"Suba";11;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"39";1;1
"{77F02E91-AC87-44B1-B4A7-E8605FBE8BDD}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"25";0;6;4;4;4;4;4;4;4;4;1;4;6;6;1;11;"0";8;1;5;1;2;1;1;2;2;2;2;2;1;1;1;1;1;1;1;1;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;12;1;12;1;12;1;12;1;15;2;;1;18;2;;2;;2;1;1;1;;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;2;2;4;"5,8";"Hacer múltiples tareas";"Construir";;2;;;;1;2;;;;1
"{AAF61B47-B00A-4B3A-9F44-D58E8C47F2F5}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"22";0;6;4;4;4;4;4;4;4;4;1;4;7;5;6;2;"2";0;1;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;10;2;;1;14;1;14;2;;2;;2;;2;;2;;3;;1;2;7;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;5;"5";"Hacer múltiples tareas";;;2;;;;1;2;;;;1
"{754079A9-7A54-4530-9597-27F701860853}";"Suba";11;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"23";1;1
"{ACAD411D-B132-47AC-9B55-D8B78C7BDAB9}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"31";0;6;4;4;2;4;4;4;4;4;1;4;9;6;11;;"15";6;1;5;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;3;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;13;1;15;1;15;2;;2;;2;;2;;2;;2;;2;2;1;1;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;"4";"Tocar Instrumentos";;;1;3;6;3;2;2;;;;1
"{78218B29-5C2B-4899-A82D-162ED6D7101A}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"31";0;6;4;4;4;4;4;4;4;4;1;4;999;5;6;11;"4";11;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;2;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;20;1;20;1;20;2;;2;;2;;2;;2;;2;;2;2;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;10;2;3;"8";"Construir";;;2;;;;1;2;;;;1
"{73270399-A896-4AAD-964B-A02D5731E8C8}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"53";0;6;4;4;4;4;4;4;4;4;1;1;;1;3;6;"10";0;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;2;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;10;2;;2;;2;;2;;2;;2;;2;;;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;10;1;2;"2";"Vender";;;2;;;;1;2;;;;1
"{E7C6CC30-644F-4986-8B8F-A2CEC1761453}";"Suba";11;1;2;8;;1;"Engativá";"10";3;1;2;;"67";0;6;4;4;3;4;4;3;4;4;1;3;5;6;5;1;"15";12;1;5;5;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;1;2;2;9;4;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;2;;2;;1;20;2;;2;;2;;2;;2;;4;;1;1;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;2;1;3;2;5;"5,8";"Hacer múltiples tareas";"Construir";;1;1;2;6;1;2;;;;1
"{D6AA48EB-5834-4365-ACB4-446B8472C57F}";"Suba";11;1;2;8;;1;"Suba";"11";3;2;1;;"41";0;6;4;4;4;2;4;4;4;4;1;3;1;6;5;2;"35";0;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;6;1;11;1;10;1;11;2;;2;;2;;2;;2;;2;1;1;2;7;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;1;1;1;1;1;1;2;2;1;2;1;2;2;5;"9";"Reparar";;;2;;;;2;2;;;;1
"{824F6DFA-0E10-450B-B37B-AE42F4EFAAC6}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;3;1;"27";0;6;4;4;4;4;4;4;4;4;1;5;999;6;2;5;"6";0;1;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;1;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;14;1;20;1;14;2;;2;;2;;2;;2;;2;;2;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;2;1;2;1;1;1;2;1;2;5;"2";"Vender";;;1;10;0;6;1;2;;;;1
"{89B0F83A-6ECF-4F0B-AE05-E9E144BFB22C}";"Suba";11;1;2;8;;1;"Suba";"11";3;2;1;;"26";0;6;4;4;3;4;4;4;4;4;1;5;999;6;2;5;"2";0;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;11;2;;2;;2;;2;;2;;1;13;1;21;2;;2;;2;;2;;2;;2;;2;;2;1;1;2;7;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;1;1;1;2;2;1;2;2;1;2;2;1;2;5;"5";"Hacer múltiples tareas";;;1;8;0;3;2;1;;;;1
"{B4B8FB0A-8026-47CE-8665-C54CE186A356}";"Suba";11;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;"38";3;1
"{C348D4AE-FAB7-4032-A2FD-6E5330C3C2E9}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;2;;"22";0;6;4;4;4;4;4;4;4;3;1;4;999;1;5;2;"0";5;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;1;2;2;2;1;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;2;;1;20;1;16;2;;2;;2;;2;;2;;2;;2;1;2;;;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;1;1;2;1;1;2;2;2;2;5;"8";"Construir";;;1;4;0;6;1;2;;;;1
"{7CC2B85E-D0C4-4719-8380-1D0AD4845B84}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"54";0;6;4;4;4;4;4;4;4;4;1;4;999;2;5;6;"6";0;1;1;6;2;2;2;2;2;1;2;1;1;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";1;2;1;2;2;9;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;;2;;2;;2;;2;;1;20;1;30;2;;2;;2;;2;;2;;2;;2;;2;2;1;2;7;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;5;"2";"Vender";;;1;7;0;3;1;2;;;;1
"{E2FF2EB9-1B17-479B-B512-1868EA17C976}";"Suba";11;1;2;8;;1;"Suba";"11";3;1;1;;"43";0;6;4;4;4;4;4;4;4;4;1;9;;6;2;1;"15";0;1;5;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;"2";"2";"NoVisitadoNungunaCiudad";2;2;2;2;2;9;1;2;;;;;;;;;;;;;2;;2;;2;;2;;2;;1;15;1;15;2;;2;;2;;2;;2;;2;;2;;2;1;2;;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;5;"2,5";"Vender";"Hacer múltiples tareas";;2;;;;1;2;;;;1
