"globalid","edad_menstrual","recibe_ayuda","migrante","discapacidad","orientacion_sexual","LGBTI"
"{55C1B043-A2D5-419B-AFC7-0AC53398B5F9}",NA,0,0,0,1,0
"{3EB4BBAB-38F0-4776-83C9-E81BDEE97FC0}",NA,0,1,0,2,1
"{783B4432-15CE-4069-A347-91EC4026D807}",NA,0,0,0,1,0
"{A7129932-72B2-4BAE-9112-A7471B503B1E}",NA,1,0,0,1,0
"{80CCA8DB-8044-4EB3-8ADD-10AB20D2B465}",NA,0,0,0,1,0
"{3339B324-C0FD-4C5B-84FC-A22654E88F3A}",NA,1,0,0,1,0
"{2598CD55-D816-4752-B3F5-48E5338D915A}",NA,0,0,0,1,0
"{D83C6977-8844-4A04-9E3C-CB33A8C571FA}",NA,1,0,0,1,0
"{FBCA0A8B-185F-4AD9-8AA1-F1D66B82E22D}",NA,0,0,0,1,0
"{82D924A8-56DE-4666-9989-BC2087D0F748}",NA,0,0,0,1,0
"{96DCBB49-B60A-46F8-AC34-5CE3C18183D5}",NA,1,0,0,1,0
"{785FF29E-FA7D-496D-92F6-476C748B8904}",NA,0,0,0,1,0
"{EC3E6FC6-F273-469A-8A67-A357B7B689C2}",NA,1,0,0,1,0
"{1C133797-D732-4970-8826-AE1F010AFA44}",NA,1,0,0,1,0
"{78340F53-431B-461C-923C-A863B7450154}",NA,1,0,0,1,0
"{D35CE205-EA28-40F1-8E9A-8D3499D5AFFA}",NA,0,1,0,1,0
"{08BD435C-539A-483D-8AC1-18E6DC287566}",NA,1,1,0,1,0
"{4B0320B7-4DBF-45D9-A99B-6DBDEF967AC7}",NA,0,0,0,1,0
"{69DF7021-74A2-49B9-B111-E35DE56C6649}",NA,1,0,0,1,0
"{0C5DFF28-C569-4FED-91DD-18DF467B3823}",NA,1,0,0,1,0
"{85F4C9AA-6B35-4297-B3A1-73A2588ADABD}",NA,0,1,0,1,0
"{EC7F02EF-B679-474C-8B58-6056211FEDE2}",NA,0,0,0,1,0
"{03252C22-AD6A-4A60-9C13-2FF2BB551E64}",NA,0,0,0,1,0
"{983EBC32-0E05-43CA-8341-BB78C8CE8101}",NA,0,0,0,1,0
"{6A13A0E2-13AB-45D6-AB12-251C9234CACE}",NA,NA,NA,NA,NA,NA
"{1700B608-4952-44E2-90CA-BA2F6327B809}",NA,0,0,0,1,0
"{3FC0174E-6A6D-49DD-B9F7-94F8F6AA10CB}",NA,0,0,0,1,0
"{D1CDF056-8E12-4FD5-B0CA-2B98C2835DFE}",NA,NA,NA,NA,NA,NA
"{24C67237-CC8C-4139-9976-DB5D284D68AA}",NA,0,1,0,2,1
"{AC5A2641-1DB2-4BFE-93D2-152C4D44598D}",NA,1,0,0,1,0
"{F8AF3EDA-31F7-4D1C-AB7D-DBBDD920109B}",NA,1,0,0,1,0
"{A638BD9E-1906-4D3E-B28A-BCA87C843D96}",NA,0,1,0,1,0
"{D3EAB35C-DBBF-4FE7-AEB9-40611E3F05E7}",NA,1,0,0,1,0
"{7A125874-0FA0-4E2C-BBA8-470CCF19AC95}",NA,1,0,0,1,0
"{82AA8307-FE6D-4940-914B-AAC81E1D2614}",NA,0,0,0,1,0
"{6B776330-8A27-4199-AFBD-EE5D4F5102B4}",NA,0,0,0,1,0
"{9E0359C9-2ED2-4BF1-BF54-A8F95975CBED}",NA,1,0,0,1,0
"{CA20FAF3-7170-448E-8936-FAA4D0520E87}",NA,1,0,0,1,0
"{9A6951A1-008F-4CB7-B1F5-DBDEEA28C8AF}",NA,1,0,0,1,0
"{4C17AEBD-FE1A-438B-AA62-BCBD2B8C58BE}",NA,NA,NA,NA,NA,NA
"{B27FDE41-D65C-4019-A33A-0FBEBECD970E}",NA,NA,NA,NA,NA,NA
"{BF090F46-61D1-4801-B159-CD706590FF94}",NA,0,0,0,1,0
"{A8065FDC-3772-4C47-890B-1E485B13F85A}",NA,0,0,1,1,0
"{5D815FB0-627D-4B75-8E86-FBDFE6416C9E}",NA,0,0,1,1,0
"{A6BA7BEE-B69C-43E1-A217-CD0CE5208BAE}",NA,0,0,0,1,0
"{E6A7D291-CBC3-4CD6-9872-BF5CA23EF0A0}",NA,1,1,0,1,0
"{FCA93F2F-802F-41DA-852F-57802CCAD7B4}",NA,NA,NA,NA,NA,NA
"{E4C5F1F4-82E5-4415-B16C-E4DBDB5127A3}",NA,1,0,0,1,0
"{4CC88073-8729-4929-8E0D-60821ED80A1A}",NA,NA,NA,NA,NA,NA
"{7126FEF2-2F7F-4EDC-8520-16B248610B3C}",NA,0,0,0,1,0
"{26324490-41B5-4513-AC78-2D9E0E1E49F2}",NA,1,0,0,1,0
"{19E20AC1-BE65-48AC-86CD-07B758AB4C45}",NA,0,0,0,1,0
"{64C20A98-5E22-4B97-AA05-A95129166556}",NA,1,0,0,1,0
"{52980B13-C80D-4D74-A8FD-9BC8AE60DFD7}",NA,0,1,0,1,0
"{E0AC4DB1-AA87-4AF0-AF23-C0D6D8C4696F}",NA,1,1,0,1,0
"{C7718F50-F11B-4F78-8784-8312D99AE3B6}",NA,1,1,0,1,0
"{AED513BF-4094-43E0-9AA8-D3F40F0333A4}",NA,1,0,0,1,0
"{28AC9552-33DC-4908-A242-E9E41422037C}",NA,1,0,0,1,0
"{5869206B-A1F1-464F-A515-1483390B32E4}",NA,0,0,0,1,0
"{3A269732-14D7-4039-BDBA-4B3BFC2BDFF3}",NA,0,0,1,1,0
"{762D0C61-BD5D-476E-B8F2-273A617E1167}",NA,NA,NA,NA,NA,NA
"{9606AB77-E12A-4A58-836D-58ED9E6EDF63}",NA,NA,NA,NA,NA,NA
"{6D47F232-807D-4209-887E-651F6E8EA50C}",1,0,0,0,1,0
"{9CC57B18-FC96-4BF3-A933-2D4FDA9E6B7A}",NA,1,0,0,1,0
"{38F76EFE-E0F0-4008-9650-F7E44F218E72}",NA,0,0,0,1,0
"{07EBB3DD-BE48-4A03-BB23-3A58546B3FAF}",NA,1,0,0,1,0
"{21D5A81D-C85D-4B4F-9005-5121CE7BC1DF}",NA,0,0,0,1,0
"{A8DC09CB-0E2C-4343-8510-1DA420833688}",NA,0,0,0,1,0
"{C06DC085-7C20-4A22-AA93-7459C55BE8CE}",NA,0,1,0,1,0
"{EBFDF9D7-ECD8-44BA-B991-A74E78A12979}",NA,0,0,0,1,0
"{274359E0-C095-41BE-B8D2-980472F1A5E8}",NA,NA,NA,NA,NA,NA
"{EB5BEAE3-D37F-41A5-98CC-196ABE871353}",NA,NA,NA,NA,NA,NA
"{14BD6E38-20EE-4B34-96E8-32CB3901FA0F}",NA,NA,NA,NA,NA,NA
"{98495E92-AA23-4480-8261-224F1A7DF7AC}",NA,1,0,0,1,0
"{BA2F6934-E2D5-419A-9CB1-DE6EB4AD716C}",NA,1,0,0,1,0
"{78820EDC-8CEF-4AF6-8023-552478CB1FAE}",NA,1,0,0,1,0
"{7C4CC96C-08CB-424B-9C66-28FD00F54F59}",NA,0,0,0,1,0
"{3C88BD98-8630-458C-A3CF-4C62FAB5FB8D}",NA,1,0,0,1,0
"{F14D9D8A-D985-49B3-9D76-740DF3CB4153}",NA,NA,NA,NA,NA,NA
"{23A64DD0-BA7D-4CC2-9050-DE15C5879A08}",NA,NA,NA,NA,NA,NA
"{31F3EF8F-B35F-445B-B83F-6EE8A1D7F936}",NA,1,0,0,1,0
"{481C2C9D-3D48-4E75-8325-1DDABD37779F}",NA,0,0,0,1,0
"{F1298232-52D8-4B16-B365-F1BF66F99150}",NA,0,0,0,1,0
"{26DEFADA-7BE2-45EE-BFA2-53D7A4ACA91B}",NA,1,0,0,1,0
"{3E0D3C9A-DDFD-4CDF-9692-333EE272CE30}",1,1,0,0,1,0
"{B0CD08CA-F10B-4192-BECD-739CC4A7EEF8}",NA,1,0,0,4,1
"{25BA5F26-D093-477F-83A2-1C958186DFEF}",NA,0,0,1,1,0
"{7BD7EB28-C439-4E6B-9C7B-DFF053D8E0F2}",NA,1,0,0,1,0
"{676386B9-378B-4A89-8969-F34D3971B253}",NA,1,0,0,1,0
"{16B56593-D22A-49FA-97F5-B36DF6132E3C}",NA,0,0,0,1,0
"{522ABB6E-C0CA-4272-8C15-0E71FBC463CE}",NA,0,1,0,1,0
"{4E647207-617E-4B1E-909F-1562B4826675}",NA,NA,NA,NA,NA,NA
"{843B2CC1-C9B5-4A3D-BDA6-99A49A3FAF84}",NA,1,0,0,1,0
"{DB0C3E02-BF26-45D3-B37B-9A8E8D79FF3D}",NA,0,0,0,1,0
"{AF261105-D466-49A0-AA56-B61AEBC359CE}",1,0,0,0,1,0
"{18FE1A2D-3264-4E4D-93A8-C9E67EAD4F74}",NA,0,0,0,1,0
"{18FC0B3D-3F8F-487A-89D4-EB9BE803CB34}",1,0,0,0,1,0
"{DA6C1160-E45E-4F90-848E-1895A4D15865}",1,0,0,0,1,0
"{5D7F30B8-327A-49E5-8053-FC9170718411}",NA,NA,NA,NA,NA,NA
"{6BCAA468-B905-4025-9F13-39F04ACD149C}",NA,0,0,0,1,0
"{7D92490B-AFEE-4C2F-A99A-12B88949A54F}",NA,0,1,0,1,0
"{D86BEA2C-7EB2-482D-94E6-04A06C3C7ECE}",NA,1,0,0,1,0
"{E0E8C5F1-CDEF-427F-ADFD-8C52750DB5D2}",1,1,0,0,1,0
"{F94B96BA-0C99-4D52-A637-87A48EAB971B}",NA,1,0,0,1,0
"{49E6D76C-9196-4F1D-9BB3-74D16CA929EB}",NA,0,0,0,1,0
"{1475D974-A59E-49A9-BFE4-0F27FABE4472}",NA,1,0,0,1,0
"{5AB29119-BFA8-4147-A3B8-D177DADD512D}",NA,NA,NA,NA,NA,NA
"{E8B01942-098D-4BDB-9C00-9CBC2D22598A}",NA,1,0,0,1,0
"{04E72A8C-D7DA-45CB-9513-3193BA72E89B}",NA,0,0,1,1,0
"{E190CAFB-8D86-4355-8017-18C89D78862D}",NA,1,0,0,1,0
"{41511757-7A5D-4E31-9D76-8D0646763E9C}",NA,NA,NA,NA,NA,NA
"{5308A79C-E51E-4DD3-8E58-8126CEC46CC4}",1,NA,NA,NA,NA,NA
"{477F48A6-635E-48EE-80AA-3AC9987DA57A}",NA,NA,NA,NA,NA,NA
"{2DEA5CCC-DB1D-43A5-816E-F162A82F3003}",NA,1,0,0,1,0
"{0629191B-F448-4A10-ABA4-40FCD9694D80}",NA,NA,NA,NA,NA,NA
"{96DA4177-DF47-47BC-9E9D-2B3F6A8870B3}",NA,1,0,1,2,1
"{8879960C-A76D-4007-AED1-02078366C917}",NA,0,0,0,1,0
"{B61CCEF6-FFE6-4A74-B3AD-F3284BCEDB19}",NA,1,0,0,1,0
"{368620A5-2252-41BA-B301-03F9C311A026}",NA,0,0,0,1,0
"{6BC0D464-3787-46CB-A677-194908CF3FD1}",NA,0,0,0,1,0
"{DE0CEC32-3648-4A60-B0D4-AC6A4536A75F}",NA,0,0,0,6,1
"{B497D75C-AF13-4C49-A97E-41AFDC4655D6}",NA,NA,NA,NA,NA,NA
"{AB1D66FE-6EF0-4C32-8980-F10095BA01A0}",1,0,0,1,1,0
"{A064DC3F-C07C-44B2-8625-DA6D73E5B7C0}",NA,0,0,0,1,0
"{E9F8BE05-EB6D-4B64-94E0-BAFB493FE723}",NA,0,0,0,4,1
"{A79A7BCA-EA45-410A-9DC2-69C418636D78}",NA,0,1,0,1,0
"{C1D9B2CD-E32B-4254-9471-FC39F0BE365D}",NA,1,0,0,1,0
"{6AF8675B-6FD0-43DF-8E99-892924A81D17}",NA,NA,NA,NA,NA,NA
"{AD725035-F584-40C2-A41C-89DDBFDAF48A}",NA,0,0,1,1,0
"{6564875E-7051-42A4-9E45-1A3E7807D63B}",NA,NA,NA,NA,NA,NA
"{3FB26A2E-F47C-431C-8FD2-CD3017230175}",NA,1,0,0,1,0
"{253FE78C-EBDB-4AC7-957D-1F9B478ACF66}",NA,1,0,0,1,0
"{35FCBC27-0171-4C19-BD1B-7190A59C5131}",NA,0,0,0,1,0
"{EF738380-D1D5-476A-9178-3712BE6B5699}",NA,1,0,0,1,0
"{023ECE2B-CA2A-48AB-84C2-E406A99F644B}",NA,1,0,0,1,0
"{F406E5EC-15E2-41A8-8F38-61578CD15532}",NA,1,0,0,1,0
"{24D47977-370A-4508-B93E-1C0FF08754B8}",NA,NA,NA,NA,NA,NA
"{D441DC54-6095-4592-934E-55E4F85C3BEE}",NA,0,0,0,1,0
"{B90E55CF-F613-43F7-8DCB-A76262EBF1FA}",NA,1,0,0,1,0
"{B98FECB0-AFBD-4766-AD78-E3272B139F82}",NA,1,0,0,1,0
"{6B28C1CF-4B92-4A27-BD1E-50C0AAD14C7A}",NA,1,0,0,1,0
"{AEF5EA9F-2E6C-4ADD-A279-29CEFE789427}",NA,0,0,0,1,0
"{08F5B64E-49DE-4B55-A85B-232AC6282C60}",NA,0,0,0,1,0
"{4BE7AE1E-F36F-417F-88B7-5B3CE3FCFFC1}",NA,0,0,0,1,0
"{85DE43FA-7996-4F58-BB57-D8A726392386}",1,0,0,0,1,0
"{DE3FF896-2DD3-41A3-B295-C7655F8FF725}",NA,0,0,0,1,0
"{789E2D45-3BBC-4759-9DE5-9895B85C2431}",NA,NA,NA,NA,NA,NA
"{506BA963-460E-4155-ADFB-6DBD2AE5E7A3}",NA,0,0,0,1,0
"{B040A53A-714A-40EB-BB8D-0EC2FE1E3E79}",NA,1,0,0,1,0
"{DD42DB1A-9C37-4CBD-A04E-85A6016A953B}",NA,NA,NA,NA,NA,NA
"{C798B477-957F-4118-95A5-1D8970A44B2D}",NA,0,1,1,1,0
"{DE728D8C-6E58-4063-864F-B4BFC1FDAC48}",NA,0,0,0,1,0
"{A633EE57-319B-49B3-9A63-CF4F37AE244A}",1,0,0,0,1,0
"{F52F4F3D-4A8D-4AE8-A499-5201EBCBBE8C}",NA,1,0,0,1,0
"{65882C64-AB93-4667-8EF2-E9402F7D2C7B}",NA,0,1,0,1,0
"{6C027655-84D6-4E63-AE9C-A201C6205FB7}",2,1,0,0,1,0
"{865711B4-AAAB-4F83-8540-C4B3C71E5F3E}",NA,0,0,0,1,0
"{CBEDD51D-1E18-46BA-928B-5BFD935EFB95}",NA,0,1,0,1,0
"{07350CDF-BB75-4417-A4C0-7923EB8C5578}",NA,1,0,0,1,0
"{05031A3D-8437-4445-807B-CBE8947F5F1F}",NA,1,0,0,1,0
"{BADA01B2-80C0-452E-AB12-2A499ADD2DD0}",NA,0,0,0,1,0
"{FB0EB64F-6E7E-4E94-A47A-DF185372B0F9}",NA,0,0,0,1,0
"{80CF8A97-7DFD-4848-B2B3-9B6DFC33DC8B}",NA,0,0,0,1,0
"{7D1E36E8-2D52-429F-A674-537079CDE17A}",1,0,0,0,1,0
"{8A7A0301-1216-4067-83AC-1E995D496976}",NA,0,1,0,1,0
"{CDB13031-EDD9-4F53-A652-56CDA16F5F3F}",NA,1,0,1,1,0
"{E11031FE-6B7A-4B7E-8C1E-C2079355200E}",NA,0,0,0,1,0
"{F3ACF9DA-D454-4E5C-B175-7FF3E17B5877}",NA,1,0,0,1,0
"{E6644C3B-22F5-4CD1-A626-536BD081EB6C}",NA,1,0,0,1,0
"{2371FF11-FFA6-4A89-A211-3BA8706EEB22}",NA,1,0,0,1,0
"{87006290-7016-4062-BDB5-78C0DF007A25}",NA,1,0,1,1,0
"{C15BECD0-950F-4FB8-8D4C-E29CA7A43769}",NA,0,1,0,1,0
"{28544B19-BE9C-42DF-A814-9524884FA8E9}",NA,1,0,0,1,0
"{424F533C-F903-4E60-99A9-67C02FF468F6}",NA,1,0,1,1,0
"{F19D738E-5D52-4F38-9200-34815FD91BB1}",NA,0,0,1,1,0
"{F3F9626D-F041-4BA6-A91D-943C8449DC6F}",NA,1,0,0,1,0
"{A09847B6-F898-416C-9498-C0B69F9164DC}",NA,0,0,0,1,0
"{4C0AAA06-83D8-4B4F-BC54-FFF3A35DEE6A}",NA,1,0,0,1,0
"{58694E3E-0FD4-4533-9DF0-CA859AAA0415}",NA,0,0,0,1,0
"{B8F9C712-AEA4-439C-9872-6F0C96FB2AAF}",NA,NA,NA,NA,NA,NA
"{8F7D5E32-91BA-430D-B64F-3E611999FE10}",NA,0,0,0,1,0
"{A2DC7733-31D6-41F9-9736-BF8A26EA8673}",NA,0,1,1,1,0
"{7735CF4E-9C80-452C-9758-94591B7EDA5D}",NA,0,0,0,1,0
"{93FF0D9F-B47D-4EA7-8B6E-F8EB43A622E6}",NA,0,0,1,1,0
"{1C6E10F2-0509-4136-B2AF-F81FFA0C6E52}",1,0,0,0,1,0
"{2568EA1D-42E4-408E-A57A-3E26EA2429EB}",NA,1,0,0,1,0
"{0369391B-174E-47F3-AB8F-B6D112A05E06}",NA,0,0,1,1,0
"{324FC2A8-3157-49DF-B6DD-C0D249058704}",NA,0,0,0,1,0
"{7655B23C-4E54-4B9B-95C6-FD1FA818B898}",NA,NA,NA,NA,NA,NA
"{83C57522-03CA-4C1F-B1C3-C6CCD53CC844}",NA,0,1,0,1,0
"{BF30A187-103E-47CA-9D8E-8AFC7273519E}",NA,0,0,1,1,0
"{4E8C1455-D2D5-415E-983D-ADB66ABAF805}",NA,1,0,0,1,0
"{2A672F11-264B-46FB-8371-B8B0673B65C2}",NA,1,1,0,1,0
"{1F087B51-E018-4C0F-AC43-B84862873B6B}",NA,1,0,0,1,0
"{F23B11A1-6BF7-41DA-9A9D-8694ACE75B77}",NA,0,0,0,1,0
"{38D4FEB8-D010-4ADC-8AF6-8C79FC56ECC5}",NA,NA,NA,NA,NA,NA
"{EEBB862B-A493-4A4C-B857-DBA9F66A4345}",NA,0,0,0,1,0
"{E71003EB-7E6C-4957-8495-BD636DBD5C7B}",NA,0,0,0,1,0
"{9E9B2065-10ED-42BC-9E90-C636910670D6}",NA,0,0,0,1,0
"{2B54BFF0-B9CD-46FC-89F4-6E16EE95FDAF}",NA,1,0,1,1,0
"{E7621BA4-FF1A-4072-AFE8-DC7CB1441E33}",NA,0,0,0,1,0
"{E7A933A2-74DE-4AAE-BFAD-C99D20AC4CDF}",NA,0,0,0,1,0
"{D2921E7F-539D-4140-AA26-A502D83A0C6A}",NA,NA,NA,NA,NA,NA
"{327C226F-CA7A-4F83-9B9D-427C7733EE47}",NA,NA,NA,NA,NA,NA
"{AD5C01B1-8460-4C41-A1A0-593BB6826317}",NA,0,0,0,1,0
"{4FAC07BD-FA5F-4F59-9770-74A5B5CFFDF6}",NA,0,0,0,1,0
"{379C4F3B-150A-46E1-A7A3-0AB1BB8FB163}",NA,NA,NA,NA,NA,NA
"{F067E31D-B6CC-40C6-80D6-D414DD3AAAC6}",NA,NA,NA,NA,NA,NA
"{086C09E3-A26E-4526-A024-56D851204DF6}",NA,NA,NA,NA,NA,NA
"{7C2FD7A0-EFC3-45DB-BF0D-026787913A5C}",NA,1,0,0,1,0
"{89E52C58-4D91-47A5-B7D2-47AD0214E03D}",NA,NA,NA,NA,NA,NA
"{D0D542FF-B317-4DF1-9637-D95583370BC8}",NA,0,0,0,1,0
"{B1FE8DD0-851C-4B03-B03F-15EFFE889002}",NA,0,0,0,1,0
"{CC1AF104-FDFA-4343-82ED-13E34589FF34}",NA,1,0,0,1,0
"{6E4BECC8-727F-451C-8249-75F5A6185232}",NA,NA,NA,NA,NA,NA
"{36402F26-DEC8-4FC9-96B4-5F41594E52D9}",NA,0,0,0,1,0
"{5B472B83-3CAF-478F-8C15-19C7746B4573}",NA,0,1,0,1,0
"{CD5C7E35-6CF6-4714-8CB6-D9442A97CA7A}",1,NA,NA,NA,NA,NA
"{72FC9281-8B18-45E6-93C5-E79D29220491}",NA,0,0,0,1,0
"{1E7E8DE8-D94E-4D70-AB01-EB83C22C5FCA}",NA,1,0,0,1,0
"{717205E4-077F-4D92-B8F5-D056A7161545}",NA,0,0,1,1,0
"{83786BD5-6314-4326-A3B4-EFCE8E683532}",NA,1,0,1,1,0
"{7BF823FE-D872-449E-B4CD-DCBA6151CA21}",NA,1,0,0,1,0
"{6A5BB728-9467-4416-B784-57AECF62A715}",NA,NA,NA,NA,NA,NA
"{58E97D8A-C868-40D8-AE64-37E79838EE99}",NA,0,0,0,1,0
"{1271D38E-60C2-480E-B40A-B7C1D73928E0}",NA,0,0,1,1,0
"{402CB9A9-4951-4C26-9CB2-E37A5AA4149F}",1,1,0,1,1,0
"{27EE0799-59BB-429A-B453-F446786D469F}",NA,0,0,0,1,0
"{3DBFFB0C-B474-4930-BECD-45EE58D4D11A}",1,0,0,0,1,0
"{1F0081D0-0837-4270-B7AC-D8AF4C092B51}",1,0,0,0,1,0
"{9501F3D2-DF96-4A1B-988D-BFE3C16947CE}",NA,1,0,0,1,0
"{B6405405-F5A1-4AE6-8C98-E66BCC0EA944}",NA,0,0,0,7,0
"{206FBEBB-49DE-4428-9328-6AC1B7A87C64}",NA,0,0,1,1,0
"{E7E4950C-E2C3-4A98-9E95-6EB9F415D568}",NA,0,0,1,2,1
"{B3AC4D7F-C834-4F76-979C-95C84B8E4F2F}",NA,1,0,0,1,0
"{B42D9062-C6B6-4E22-BC99-0ED3FAD3EAB0}",NA,1,0,0,1,0
"{CD70D714-CB69-43BF-B35C-15452240BE1A}",NA,NA,NA,NA,NA,NA
"{A8FCC05A-4BDD-40C0-BF7D-8E843270470C}",NA,0,0,0,1,0
"{379B48A3-3A66-45E1-A37C-4C308A4F38D0}",NA,1,0,0,1,0
"{BBFE686B-69AD-48D6-A990-C8AD99DF34A8}",NA,1,0,0,1,0
"{61EDFE12-452C-412E-85BC-2BBAB3F674E9}",NA,1,0,1,1,0
"{6D5F80F5-D181-466F-AA0C-FD7D96F75AA2}",NA,0,0,0,1,0
"{8637FCC0-5929-42DB-93EC-F962F80F3B4E}",NA,NA,NA,NA,NA,NA
"{E6C1F2A1-F787-4F03-BDDE-58CAAD274F8B}",1,0,0,0,1,0
"{3279ECD6-81AB-4BD2-9A40-FAEE6FB23898}",NA,1,0,0,1,0
"{362BD2A1-8E55-4831-A7BC-76CB635FCA18}",NA,1,0,0,1,0
"{9B9E60EE-7EF2-4521-9FBD-09F1BBC97A0A}",NA,1,0,0,1,0
"{09DB0DFB-EE38-44C8-AAE2-483A220E0696}",2,1,0,0,1,0
"{FC0A5E9F-FE43-4EFA-92B2-1901559E5243}",NA,1,0,0,1,0
"{C59E6A8D-0198-4D8F-A7CB-B31DD618AD2B}",1,1,0,0,1,0
"{FCFBF879-30E3-4F8B-9DD0-C5AD53199908}",NA,NA,NA,NA,NA,NA
"{DE600C6D-ABED-4F89-B0AC-0C85A3E72D0C}",NA,1,0,0,1,0
"{7D2319C1-F6A6-4444-B75C-5B2F4FA1BF80}",NA,0,0,0,1,0
"{2D22B19F-7C63-4967-B6E4-EA08114B3435}",NA,0,0,0,1,0
"{5A7F8277-E3C5-4921-9CA4-951C5214A8B9}",NA,NA,NA,NA,NA,NA
"{33D3935E-A551-4384-9EE9-1C7B277870A6}",NA,NA,NA,NA,NA,NA
"{52977833-9B81-42FB-A407-71F8366AD377}",1,0,0,0,1,0
"{D5D7ECF3-45D0-4894-9AA0-98EFB758ECF9}",NA,1,0,0,1,0
"{DEC8547F-3CA5-486D-8609-571F87CB9F88}",NA,1,0,0,1,0
"{AF0A6362-C10C-43C1-8417-5B441BCE88B7}",NA,1,0,0,1,0
"{0974D9C3-8A1F-4A8B-88D5-F75896367B1F}",NA,0,0,0,1,0
"{13ECA7A3-C7C9-4343-B858-4BAEE1A287F9}",NA,1,0,0,1,0
"{517FEC13-5183-47CC-A693-AEF999B6AC96}",NA,0,0,0,1,0
"{2A280D47-FF6D-4702-830A-EB78EB537C0D}",NA,NA,NA,NA,NA,NA
"{0CFDED80-1496-4D70-98AD-0C0ED94F85AF}",NA,0,0,0,1,0
"{C4F673FD-0EBF-4456-A0A5-DEA4B1F7A10B}",NA,NA,NA,NA,NA,NA
"{7B794C21-54FF-47D0-882C-124B847CC3CF}",NA,NA,NA,NA,NA,NA
"{915D3115-3A90-4D5D-AB89-6A0881DDA187}",NA,NA,NA,NA,NA,NA
"{2CDFE8F9-A409-4EC3-B90B-03B6E9599F13}",1,1,0,0,1,0
"{5590F7C7-19D3-4A1E-BF22-237706AA7034}",NA,NA,NA,NA,NA,NA
"{9544E813-5FA1-4BE2-999A-5C135BB25D26}",NA,0,0,0,1,0
"{3AD41405-F77D-45C2-83C6-FE2B2B93CFC0}",NA,0,0,0,1,0
"{B971CAF9-A5B1-4F90-89F6-9308D6B6E503}",NA,1,0,0,1,0
"{48409372-E56F-413C-9270-AF535038EFC9}",NA,0,0,0,1,0
"{C0C8E071-0BD4-43A9-BE12-5D41EA12B238}",NA,0,0,0,1,0
"{EAA35DD9-FB6A-4160-952D-8CFDD4BD9DD9}",NA,0,0,0,1,0
"{F6C1792A-F549-4D7D-8F8B-AA939549CA2B}",NA,1,0,0,1,0
"{F40ACB5A-FC3E-4BAF-80E6-EF363EA8422F}",NA,1,0,0,1,0
"{C2D70E86-D0E1-4A11-B955-D20AAB443B5C}",NA,1,0,0,1,0
"{E23AE035-C863-4F9D-A460-760C7B4C3A0E}",1,1,0,0,1,0
"{8E342ECB-E376-42FA-A4F1-2FE5DBD72C00}",NA,0,0,0,1,0
"{C4D08A1E-3066-428A-8E4C-FDB3898142E1}",NA,1,0,0,1,0
"{3ED440F5-FF6A-43C2-AE08-AE6D51623CDC}",NA,0,0,0,1,0
"{76F0DA33-ECB3-4518-AAE3-22B38D81D29D}",NA,1,0,0,1,0
"{76A0B8F4-F7BF-4A46-AFDB-B558BD06C544}",NA,NA,NA,NA,NA,NA
"{0069A0F1-2C33-49D2-8167-956DFEEB1AF7}",NA,1,0,0,1,0
"{BB978D4E-EEB0-4713-9F01-1372EA743168}",NA,0,0,0,1,0
"{977C639F-A600-4F9A-9006-0A037A49B645}",1,0,1,0,1,0
"{A364D65B-18C4-4551-A7BC-49D5E79BCF85}",1,1,0,1,1,0
"{329E1AF0-6355-435C-AFB8-F326EB1D6D84}",NA,1,0,0,7,0
"{9750AC42-0B0D-440F-A1AB-F41EFB9E3197}",1,1,0,0,1,0
"{FF1D2CFD-9970-4BC2-ABB7-99F9A2C8D3C7}",NA,1,0,0,1,0
"{D544CE42-D21F-44DE-AA11-DE382B574C44}",NA,1,0,0,1,0
"{166C46A2-9002-4A29-8D52-648A3568731B}",NA,1,0,0,1,0
"{A05303BF-236C-4622-9D9D-B20D32E611E4}",NA,0,0,0,1,0
"{BB59CB54-BB38-45EA-B91B-0115A9645874}",NA,1,0,0,1,0
"{662A7BB2-D7ED-4F24-BADB-DAD4DA0C825C}",NA,0,0,1,1,0
"{0EFCEC64-B3DC-492C-84E4-C2287ABA1722}",NA,0,0,0,1,0
"{41ADBC1A-19FF-4F57-A906-D8BDB4AB291E}",NA,1,0,0,1,0
"{D6859A7C-389F-4711-9A3B-53E81F059D6D}",1,1,0,0,1,0
"{00817895-3B0C-4B29-AC2C-BD2324EE05E1}",NA,NA,NA,NA,NA,NA
"{2D692E04-07F2-40C1-B9E8-7775D1501CE0}",1,NA,NA,NA,NA,NA
"{E8E08C41-68BD-47E6-95EB-95B6B17380B4}",1,0,0,0,1,0
"{A55FA7F2-8224-4259-9508-105392B1BD80}",NA,0,0,0,1,0
"{3DA0E173-03A5-42F1-9632-8B469204B3B4}",NA,1,0,0,1,0
"{EA3B85CB-21D2-4F7A-A56B-A412F73C6BA5}",NA,NA,NA,NA,NA,NA
"{7CC93235-E29D-4D9A-BA2B-988EC6FF2ABB}",NA,0,0,0,1,0
"{9E52E9BA-E734-495C-B61E-DB5042488EFC}",NA,NA,NA,NA,NA,NA
"{193920D5-AC49-4E3D-8953-75F5AACF3124}",NA,0,0,0,1,0
"{5D4545D3-34E3-4D71-8D45-F68B66BCD824}",NA,NA,NA,NA,NA,NA
